id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1358051191821893633,1358051191821893633,2021-02-06 21:53:30 Malay Peninsula Standard Time,2021-02-06,21:53:30,+0800,1259932192593063937,mckinziekirk,Kirk McKinzie,,Absolute Proof of Election Fraud - A Must See Video !!  #MakeAmericaGreatAgain #ElectionFraud2020 #Trump2020 Biden is #CommanderinThief AMERICA #OneNationUnderGOD AGAIN!!   Posted via Webtalk  https://t.co/l5kMD8snRD,en,[],['https://www.webtalk.co/n/21830670?token=df34b036172d4a25a2d6588a3973305b'],[],0,0,0,"['makeamericagreatagain', 'electionfraud2020', 'trump2020', 'commanderinthief', 'onenationundergod']",[],https://twitter.com/MckinzieKirk/status/1358051191821893633,False,,0,,,,,,,,[],,,,
1358050926947422209,1358050926947422209,2021-02-06 21:52:27 Malay Peninsula Standard Time,2021-02-06,21:52:27,+0800,122403374,lizybeth21,Lizzy-redpilled-woke🌹,,#unmaskAmerica  Stop wearing mask ppl!! They have an agenda for this nation and it isn’t good! Wake up! #firefauci  #Trump2020  https://t.co/5lYoLD9sFz,en,[],[],['https://pbs.twimg.com/media/EtjD8jTXAAcGyj4.jpg'],0,0,0,"['unmaskamerica', 'firefauci', 'trump2020']",[],https://twitter.com/lizybeth21/status/1358050926947422209,False,,1,https://pbs.twimg.com/media/EtjD8jTXAAcGyj4.jpg,,,,,,,[],,,,
1358048803916570630,1358048803916570630,2021-02-06 21:44:00 Malay Peninsula Standard Time,2021-02-06,21:44:00,+0800,1067059629383983106,prinpatriot1776,American_Patriotic_Princess🇺🇸,, https://t.co/XAPEaYhAuy #TRUMP2020 #Saturdaymorning #FightForDemocracy  #COVID19  #readthis #stolenelection #46IsNotMyPresident  #resist46  #BidenNotMyPresident  #UnitedStatesofChina  #Trump2020,und,[],['https://time.com/5936036/secret-2020-election-campaign/'],[],0,0,0,"['trump2020', 'saturdaymorning', 'fightfordemocracy', 'covid19', 'readthis', 'stolenelection', '46isnotmypresident', 'resist46', 'bidennotmypresident', 'unitedstatesofchina', 'trump2020']",[],https://twitter.com/PrinPatriot1776/status/1358048803916570630,False,,0,,,,,,,,[],,,,
1358046684220112897,1358046684220112897,2021-02-06 21:35:35 Malay Peninsula Standard Time,2021-02-06,21:35:35,+0800,1305912023964954626,kad33m28,Kadeem Gardner 👊🏽,,So if Trump can only be impeached when holding office does that mean he is actually still President? #Trump2020,en,[],[],[],0,0,0,['trump2020'],[],https://twitter.com/Kad33m28/status/1358046684220112897,False,,0,,,,,,,,[],,,,
1358043536839626754,1358043536839626754,2021-02-06 21:23:05 Malay Peninsula Standard Time,2021-02-06,21:23:05,+0800,2710634580,rorytdc,TheDailyCoin.org,,Absolute Proof - Mike Lindell Drops 2-Hour Documentary Exposing Election Fraud  https://t.co/AAJgRxlq4M #electionfraud #voterfraud #trumpwon #maga #dominion #smartmatic #rigged #treason #bidencrimefamily #deepstate #americalast #corruption #joebiden #trump2020 #releasethekraken,en,[],['https://thedailycoin.org/2021/02/05/absolute-proof-mike-lindell-drops-2-hour-documentary-exposing-election-fraud/'],[],1,2,3,"['electionfraud', 'voterfraud', 'trumpwon', 'maga', 'dominion', 'smartmatic', 'rigged', 'treason', 'bidencrimefamily', 'deepstate', 'americalast', 'corruption', 'joebiden', 'trump2020', 'releasethekraken']",[],https://twitter.com/RoryTDC/status/1358043536839626754,False,,0,,,,,,,,[],,,,
1358042891478851584,1358042891478851584,2021-02-06 21:20:31 Malay Peninsula Standard Time,2021-02-06,21:20:31,+0800,1358018083907059715,republiqanparty,GrandQParty,,"We support @mtgreenee @RepMTG every step of the way!   We want 0% accountability for our members!  1st amendment, ya’ll!!   #MarjorieTaylorGreene #HouseGOP #GOPQ #Mccarthy #PartyOfTrump #Trump2020   🇺🇸🟥🇺🇸🟥🇺🇸🟥🇺🇸🟥🇺🇸",en,"[{'screen_name': 'mtgreenee', 'name': 'marjorie taylor greene 🇺🇸', 'id': '826065164504006657'}, {'screen_name': 'repmtg', 'name': 'rep. marjorie taylor greene', 'id': '1344356576786866176'}]",[],[],0,0,0,"['marjorietaylorgreene', 'housegop', 'gopq', 'mccarthy', 'partyoftrump', 'trump2020']",[],https://twitter.com/RepubliQanParty/status/1358042891478851584,False,,0,,,,,,,,[],,,,
1358041755514523654,1358041755514523654,2021-02-06 21:16:00 Malay Peninsula Standard Time,2021-02-06,21:16:00,+0800,1046591656676511744,anthonyalltrump,Anthony,,You liberal looney left wack jobs actually believe the shit you spew.#KAG.#Trump2020🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸,en,[],[],[],0,0,1,"['kag', 'trump2020']",[],https://twitter.com/AnthonyAllTrump/status/1358041755514523654,False,https://twitter.com/strandjunker/status/1357926518366867459,0,,,,,,,,[],,,,
1358039908586258439,1357694918416769027,2021-02-06 21:08:40 Malay Peninsula Standard Time,2021-02-06,21:08:40,+0800,1187667797012287488,americagrunt,Kaptain America Grunt,,"@CAPAction Once a liar, ALWAYS a liar.  If her lips are moving... #HillaryForPrison #Trump2020  https://t.co/DuN1HObS8Y",en,[],[],['https://pbs.twimg.com/media/Eti6GYSXcAQCw-B.jpg'],0,0,0,"['hillaryforprison', 'trump2020']",[],https://twitter.com/AmericaGrunt/status/1358039908586258439,False,,1,https://pbs.twimg.com/media/Eti6GYSXcAQCw-B.jpg,,,,,,,"[{'screen_name': 'CAPAction', 'name': 'CAP Action', 'id': '15554922'}]",,,,
1358039816001232902,1358039816001232902,2021-02-06 21:08:17 Malay Peninsula Standard Time,2021-02-06,21:08:17,+0800,237404261,kolbe_marie_jp2,Kolbe Marie John,,中国はインドに先制核攻撃を仕掛け、国内の民衆の不満をそらそうと計画している。共産主義者は核兵器の使用をためらわない。中印国境紛争は局地戦でおさまらない！  #MAGA #TRUMP2020 #BoycottChina   https://t.co/LG6GgMJjUN  https://t.co/x6BYohEpFW,ja,[],['https://kolbemarie.blogspot.com/2020/06/1500.html'],['https://pbs.twimg.com/media/Eti6BCIXEAIdzUb.jpg'],0,0,3,"['maga', 'trump2020', 'boycottchina']",[],https://twitter.com/kolbe_Marie_jp2/status/1358039816001232902,False,,1,https://pbs.twimg.com/media/Eti6BCIXEAIdzUb.jpg,,,,,,,[],,,,
1358037955470905348,1358037955470905348,2021-02-06 21:00:54 Malay Peninsula Standard Time,2021-02-06,21:00:54,+0800,939901325579517962,eyecouldbewrong,The Search for Truth,,"An election held on a public blockchain would legitimize all votes, prevent fraud, automate audit N cast out fraudulent votes to ensure validity. #republican #democratic #democracy #Election2020  #ElectionResults2020 #trump #biden #Biden2020 #Trump2020 #Vote2020 #ElectionDay",en,[],[],[],0,1,0,"['republican', 'democratic', 'democracy', 'election2020', 'electionresults2020', 'trump', 'biden', 'biden2020', 'trump2020', 'vote2020', 'electionday']",[],https://twitter.com/EyeCouldBeWrong/status/1358037955470905348,False,,0,,,,,,,,[],,,,
1358033293451608068,1358033293451608068,2021-02-06 20:42:22 Malay Peninsula Standard Time,2021-02-06,20:42:22,+0800,1358018083907059715,republiqanparty,GrandQParty,,"Official Twitter account for the NEW @GOP - the @RepubliQanParty.   WE are the party of QAnon and it's members, including the infamous @POTUS45, @mtgreenee, @GOPLeader!   We're fighting to defeat COMMUNISM!! Follow us for the latest updates.   #Politics #GOPQ #Trump2020 🇺🇸",en,"[{'screen_name': 'gop', 'name': 'gop', 'id': '11134252'}, {'screen_name': 'republiqanparty', 'name': 'grandqparty', 'id': '1358018083907059715'}, {'screen_name': 'potus45', 'name': 'president trump 45 archived', 'id': '822215679726100480'}, {'screen_name': 'mtgreenee', 'name': 'marjorie taylor greene 🇺🇸', 'id': '826065164504006657'}, {'screen_name': 'gopleader', 'name': 'kevin mccarthy', 'id': '19739126'}]",[],[],0,0,0,"['politics', 'gopq', 'trump2020']",[],https://twitter.com/RepubliQanParty/status/1358033293451608068,False,,0,,,,,,,,[],,,,
1358029689806147589,1358029689806147589,2021-02-06 20:28:03 Malay Peninsula Standard Time,2021-02-06,20:28:03,+0800,237404261,kolbe_marie_jp2,Kolbe Marie John,,【鳴霞の「月刊中国」】  #MAGA #TRUMP2020 #BoycottChina #新中国联邦 #China #HongKong #Taiwan    https://t.co/6K4c7YMaM3  アメリカが異例のアジア太平洋“空母3隻体制”その意味は?/バイデン痴呆進行でハリスに移行か?   https://t.co/kJ09lGezYN @YouTube,ja,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]","['https://kolbemarie.blogspot.com/', 'https://youtu.be/qVAimSjZM8s']",[],0,0,1,"['maga', 'trump2020', 'boycottchina', '新中国联邦', 'china', 'hongkong', 'taiwan']",[],https://twitter.com/kolbe_Marie_jp2/status/1358029689806147589,False,,0,,,,,,,,[],,,,
1358027918241390593,1358027918241390593,2021-02-06 20:21:01 Malay Peninsula Standard Time,2021-02-06,20:21:01,+0800,170537243,merlufer,Mercedes Ferrer,,La justicia actuará o es parte de la conspiración?? Esta red de conspiradores destruyó en // el tejido legal para garantizarse total impunidad? Eta la evidencia que necesitaba #Trump2020,es,[],[],[],0,0,0,['trump2020'],[],https://twitter.com/merlufer/status/1358027918241390593,False,https://twitter.com/marturetg/status/1357797704903122945,0,,,,,,,,[],,,,
1358023459658465282,1357712471876915207,2021-02-06 20:03:18 Malay Peninsula Standard Time,2021-02-06,20:03:18,+0800,1326234980150882304,4s0xdeledr1eneo,hoseiiiiiinne,,@DonaldJTrumpJr #TRUMP2020 #RESTART_OPPOSITION #STOPTHESTEAL #PLANB #MAGA #MIGA #STORM,und,[],[],[],0,0,0,"['trump2020', 'restart_opposition', 'stopthesteal', 'planb', 'maga', 'miga', 'storm']",[],https://twitter.com/4S0xDeLEdr1eneO/status/1358023459658465282,False,,0,,,,,,,,"[{'screen_name': 'DonaldJTrumpJr', 'name': 'Donald Trump Jr.', 'id': '39344374'}]",,,,
1358011822062845957,1358010537511116804,2021-02-06 19:17:03 Malay Peninsula Standard Time,2021-02-06,19:17:03,+0800,1303962229524627461,nelhater,nel 2,,@tvkagi #trump2020 WE CAN STILL WIN. THE FIGHT IS NOT OVE,en,[],[],[],1,1,1,['trump2020'],[],https://twitter.com/nelhater/status/1358011822062845957,False,,0,,,,,,,,"[{'screen_name': 'tvkagi', 'name': 'jane', 'id': '1350896059615207427'}]",,,,
1358007763645923330,1358007763645923330,2021-02-06 19:00:56 Malay Peninsula Standard Time,2021-02-06,19:00:56,+0800,714097056281980929,myerikd,gab.ai/myerikd❌,,Left fanatic: One of the worst kinds of people there are  I hope and pray🙏 that the mother with her children will get help #Trump2020 #Trump2024 #MAGA #KAG  @Yuri95879214 @varepall @ChuckCallesto,en,"[{'screen_name': 'yuri95879214', 'name': 'marimaja1', 'id': '1056879905298759680'}, {'screen_name': 'varepall', 'name': 'vra', 'id': '1955132936'}, {'screen_name': 'chuckcallesto', 'name': 'chuck callesto', 'id': '4765364386'}]",[],[],0,1,0,"['trump2020', 'trump2024', 'maga', 'kag']",[],https://twitter.com/myerikd/status/1358007763645923330,False,https://twitter.com/ChuckCallesto/status/1357892021835493376,0,,,,,,,,[],,,,
1357998254986653697,1348631979445506050,2021-02-06 18:23:09 Malay Peninsula Standard Time,2021-02-06,18:23:09,+0800,2438512680,imono2006,太陽と戦慄 King Crimson,,偉大な大統領に、乾杯。  🇺🇸😃🥃🥃😺🇯🇵  #トランプ大統領ありがとう #トランプ大統領を最後まで支持してよかった #Trump2020 #Ivanka2024 #素晴らしい旅は始まったばかり  https://t.co/qW7LghZBcK,ja,[],[],"['https://pbs.twimg.com/media/EtiUNsDVkAApOVK.jpg', 'https://pbs.twimg.com/media/EtiUNsGVoAIOR9n.jpg']",1,1,0,"['トランプ大統領ありがとう', 'トランプ大統領を最後まで支持してよかった', 'trump2020', 'ivanka2024', '素晴らしい旅は始まったばかり']",[],https://twitter.com/imono2006/status/1357998254986653697,False,,1,https://pbs.twimg.com/media/EtiUNsDVkAApOVK.jpg,,,,,,,[],,,,
1357983056259280900,1357983056259280900,2021-02-06 17:22:45 Malay Peninsula Standard Time,2021-02-06,17:22:45,+0800,129670319,confuciuskiller,🇦🇺 I Love Freedom,,'Democrats are a party of hate and death. And they admit it'   https://t.co/DTx2wriIah  #Trump2020 #Freedom,en,[],['https://www.washingtontimes.com/news/2020/oct/10/democrats-are-a-party-of-hate-and-death-and-they-a/'],[],0,0,0,"['trump2020', 'freedom']",[],https://twitter.com/ConfuciusKiller/status/1357983056259280900,False,,0,,,,,,,,[],,,,
1357980684057337857,1357980684057337857,2021-02-06 17:13:19 Malay Peninsula Standard Time,2021-02-06,17:13:19,+0800,129670319,confuciuskiller,🇦🇺 I Love Freedom,,"SHAME !!!  ""Time Magazine: ‘Secret,’ ‘Well-funded Cabal’ Worked to ‘Protect’ 2020 Election""   https://t.co/9jlsVtXfkX  #Fraud #Cabal #Trump2020 #ElectionIntegrity #Election2020 #CCPChinazi #CCP_is_terrorist #freedom",en,[],['https://www.breitbart.com/politics/2021/02/05/time-magazine-secret-well-funded-cabal-worked-to-protect-2020-election/'],[],0,0,1,"['fraud', 'cabal', 'trump2020', 'electionintegrity', 'election2020', 'ccpchinazi', 'ccp_is_terrorist', 'freedom']",[],https://twitter.com/ConfuciusKiller/status/1357980684057337857,False,,0,,,,,,,,[],,,,
1357970292212068352,1357970292212068352,2021-02-06 16:32:02 Malay Peninsula Standard Time,2021-02-06,16:32:02,+0800,984461226301243392,doten_kun,ドテン君予報,,仮想通貨デリバティブ、DeFiインデックス、レバレッジトークン、ボラティリティトークン、MOVE取引ならFTX こちらから登録で手数料5%オフ、$30ボーナス  https://t.co/ehMpx5WMLm #FTX #BTCMOVE #FIL #UNI #SUSHI #TRUMP2020 #PR  https://t.co/znNvdZOHzp,ja,[],['https://ftx.com/#a=VIP30'],['https://pbs.twimg.com/media/Eth6yNwVIAIUEmR.jpg'],0,1,0,"['ftx', 'btcmove', 'fil', 'uni', 'sushi', 'trump2020', 'pr']",[],https://twitter.com/Doten_kun/status/1357970292212068352,False,,1,https://pbs.twimg.com/media/Eth6yNwVIAIUEmR.jpg,,,,,,,[],,,,
1357965577659244544,1357965577659244544,2021-02-06 16:13:18 Malay Peninsula Standard Time,2021-02-06,16:13:18,+0800,237404261,kolbe_marie_jp2,Kolbe Marie John,,中国と北朝鮮は確信犯なんだ。彼らは腹の底で極東アジア地域の侵略を計画しているんだよ。  だからいくら文大統領が彼らにラブコールを送っても、聞くわけないんだ！　いい加減に目を覚まさなきゃいけない！  #韓国 #KimJongUn #NorthKorea #MAGA #TRUMP2020 #BoycottChina   https://t.co/LG6GgMJjUN  https://t.co/KAhUOd6QUT,ja,[],['https://kolbemarie.blogspot.com/2020/06/1500.html'],['https://pbs.twimg.com/media/Eth2fyTXMAA4w9y.jpg'],0,0,2,"['韓国', 'kimjongun', 'northkorea', 'maga', 'trump2020', 'boycottchina']",[],https://twitter.com/kolbe_Marie_jp2/status/1357965577659244544,False,,1,https://pbs.twimg.com/media/Eth2fyTXMAA4w9y.jpg,,,,,,,[],,,,
1357958368179093504,1357958368179093504,2021-02-06 15:44:39 Malay Peninsula Standard Time,2021-02-06,15:44:39,+0800,1357902689523232768,tyler69502737,Tyler 🔥🔥,,#bringtrumpback #trump2020 #Trump2024,und,[],[],[],0,0,0,"['bringtrumpback', 'trump2020', 'trump2024']",[],https://twitter.com/Tyler69502737/status/1357958368179093504,False,,0,,,,,,,,[],,,,
1357955182999465989,1357955182999465989,2021-02-06 15:31:59 Malay Peninsula Standard Time,2021-02-06,15:31:59,+0800,1348510022309875712,slanginredpills,Kyle Hansen,,The Left admitting #electionfraud is real. #trump2020 #MAGA #kag2020 #StopTheSteaI2020 #AmericaFirst #Trump #trumpwon #TrumpWasRight #fucktwitter #fuckcommies,en,[],[],[],0,1,0,"['electionfraud', 'trump2020', 'maga', 'kag2020', 'stopthesteai2020', 'americafirst', 'trump', 'trumpwon', 'trumpwasright', 'fucktwitter', 'fuckcommies']",[],https://twitter.com/SlanginRedPills/status/1357955182999465989,False,https://twitter.com/realgitmotrump/status/1357532865609625603,0,,,,,,,,[],,,,
1357955104197013504,1357955104197013504,2021-02-06 15:31:41 Malay Peninsula Standard Time,2021-02-06,15:31:41,+0800,1239598003675160577,ginwillys,GinWillys,,"Ils aiment se vanter de ce qu'ils ont fait, et ainsi montrer qu'ils sont intouchables. #trump2020",fr,[],[],[],0,0,0,['trump2020'],[],https://twitter.com/GinWillys/status/1357955104197013504,False,https://twitter.com/RealGitmoTrump/status/1357532865609625603,0,,,,,,,,[],,,,
1357954973774974978,1357954973774974978,2021-02-06 15:31:09 Malay Peninsula Standard Time,2021-02-06,15:31:09,+0800,1084168896054124544,tsukamoto_shuji,塚本秀治🇯🇵🇺🇸,,昨夜  トランプ大統領と親しく面会した！  夢を見た！  しかも何故か小学校で！w  めっちゃ臨場感あったし！w  #maga #makeJapanstrongagin #Trump2020 #fakenews #fakemedia #fakepresident #Biden  https://t.co/bkMRacBPQn,ja,[],[],['https://pbs.twimg.com/media/Eths2Z2U0AERGBt.jpg'],0,0,4,"['maga', 'makejapanstrongagin', 'trump2020', 'fakenews', 'fakemedia', 'fakepresident', 'biden']",[],https://twitter.com/Tsukamoto_Shuji/status/1357954973774974978,False,,1,https://pbs.twimg.com/media/Eths2Z2U0AERGBt.jpg,,,,,,,[],,,,
1357948433160495105,1357948433160495105,2021-02-06 15:05:10 Malay Peninsula Standard Time,2021-02-06,15:05:10,+0800,1251925032600604672,nipplefat2,TO THE 9s 🌹🌹🌹🌞🌚🏴🏴🏴,,"Check out Marcus DiPaola's video! #TikTok  https://t.co/qfd8ZVsmmr  apparently #Trump2020 didn’t care babies were being poisoned. Watch this video, surprised it’s not on the news.",en,[],['https://vm.tiktok.com/ZMeex6kW9/'],[],0,0,1,"['tiktok', 'trump2020']",[],https://twitter.com/Nipplefat2/status/1357948433160495105,False,,0,,,,,,,,[],,,,
1357944323443019776,1357944323443019776,2021-02-06 14:48:50 Malay Peninsula Standard Time,2021-02-06,14:48:50,+0800,622224550,dswidow,OregonAnimalLover,,#MAGA #OANN #Trump #Trump2020 #MAGA2020 #QAnons,und,[],[],[],0,0,0,"['maga', 'oann', 'trump', 'trump2020', 'maga2020', 'qanons']",[],https://twitter.com/dswidow/status/1357944323443019776,False,https://twitter.com/crampell/status/1357765984359186432,0,,,,,,,,[],,,,
1357941702124707842,1357941702124707842,2021-02-06 14:38:25 Malay Peninsula Standard Time,2021-02-06,14:38:25,+0800,378358058,pojipojihime,Mitsuhiro “Micken” Matsumoto 🗣,,CPAC2020のスポンサー、2段目共和党の右に、リバティ(LES)、オウケイウェイブ、c0ban。  #CPAC2020 #TRUMP2020 #LIBERTY #LES #OKwave #BCVote #ACU #APCU #JCU #JCPAC  https://t.co/KnQxAY9qqG,ja,[],[],['https://pbs.twimg.com/media/ESUqOxrWkAI21Yp.jpg'],0,0,0,"['cpac2020', 'trump2020', 'liberty', 'les', 'okwave', 'bcvote', 'acu', 'apcu', 'jcu', 'jcpac']",[],https://twitter.com/POJIPOJIHIME/status/1357941702124707842,False,,1,https://pbs.twimg.com/media/ESUqOxrWkAI21Yp.jpg,,,,,,,[],,,,
1357941428056444932,1357941428056444932,2021-02-06 14:37:20 Malay Peninsula Standard Time,2021-02-06,14:37:20,+0800,1260210845365284867,bledsoe_wes,Wes Bledsoe,,"The Democrats colluded with other government agencies, social media platforms and state &amp; local jurisdictions to lie about President Trump according to #TimeMagazine for the good of the country. #Trump2020 should pass out copies of Time at the fake impeachment.",en,[],[],[],0,0,1,"['timemagazine', 'trump2020']",[],https://twitter.com/bledsoe_wes/status/1357941428056444932,False,,0,,,,,,,,[],,,,
1357934034760962049,1357907309981294592,2021-02-06 14:07:57 Malay Peninsula Standard Time,2021-02-06,14:07:57,+0800,712728917149220864,nicholasberge05,Nicholas Berger,,@PastorKenTCAPP Don't even get me started...😡💢 #Trump2020,en,[],[],[],0,0,1,['trump2020'],[],https://twitter.com/NicholasBerge05/status/1357934034760962049,False,,0,,,,,,,,"[{'screen_name': 'PastorKenTCAPP', 'name': 'Pastor Ken Peters - TCAPP', 'id': '26532213'}]",,,,
1357932269504106497,1357932269504106497,2021-02-06 14:00:56 Malay Peninsula Standard Time,2021-02-06,14:00:56,+0800,1354657122978414594,amir__pn,amir pn,,They lying #Trump2020 #usa  https://t.co/3wtrvZ8atH,en,[],[],['https://pbs.twimg.com/media/EthYMbrUUAIqeB7.jpg'],0,0,1,"['trump2020', 'usa']",[],https://twitter.com/amir__pn/status/1357932269504106497,False,,1,https://pbs.twimg.com/media/EthYMbrUUAIqeB7.jpg,,,,,,,[],,,,
1357928591900639232,1357928591900639232,2021-02-06 13:46:20 Malay Peninsula Standard Time,2021-02-06,13:46:20,+0800,801863809866436608,omarmoreno315,King Moreno,,Can someone name a country that taxes their citizens and sends money to America? #America #WeThePeople #Trump2020,en,[],[],[],0,0,1,"['america', 'wethepeople', 'trump2020']",[],https://twitter.com/OmarMoreno315/status/1357928591900639232,False,,0,,,,,,,,[],,,,
1357924967791394816,1357924967791394816,2021-02-06 13:31:56 Malay Peninsula Standard Time,2021-02-06,13:31:56,+0800,40444112,lindalou0207,Linda Lou,,#Censored #fortifiedelection #Election2020 #Election #Trump2020,und,[],[],[],0,0,0,"['censored', 'fortifiedelection', 'election2020', 'election', 'trump2020']",[],https://twitter.com/Lindalou0207/status/1357924967791394816,False,https://twitter.com/iammix24/status/1357923231391432706,0,,,,,,,,[],,,,
1357914255333359617,1357914255333359617,2021-02-06 12:49:21 Malay Peninsula Standard Time,2021-02-06,12:49:21,+0800,2438512680,imono2006,太陽と戦慄 King Crimson,,偉大な大統領の名入りの グラスを買いました。 🇯🇵😃🥃🥃😺🇺🇸  #トランプ大統領ありがとう #トランプ大統領ありがとう #MAGA #Trump2020 #Ivanka2024 #素晴らしい旅は始まったばかり  https://t.co/jLpghJPJxT,ja,[],[],['https://pbs.twimg.com/media/EthH0OCVEAEocvV.jpg'],0,1,1,"['トランプ大統領ありがとう', 'トランプ大統領ありがとう', 'maga', 'trump2020', 'ivanka2024', '素晴らしい旅は始まったばかり']",[],https://twitter.com/imono2006/status/1357914255333359617,False,,1,https://pbs.twimg.com/media/EthH0OCVEAEocvV.jpg,,,,,,,[],,,,
1357913761315573761,1357913761315573761,2021-02-06 12:47:24 Malay Peninsula Standard Time,2021-02-06,12:47:24,+0800,64489319,philiversoninlv,Philip iverson,,#TRUMP2020 WON THE 2020 ELECTION AND THE TRUTH WILL COME OUT AND THE TERRORISTS THAT PERPETRATED THIS FRAUD ELECTION WILL BE CONVICTED  !! TRUTH IS COMING,en,[],[],[],0,0,0,['trump2020'],[],https://twitter.com/PHILIVERSONINLV/status/1357913761315573761,False,,0,,,,,,,,[],,,,
1357913729845719046,1357913729845719046,2021-02-06 12:47:16 Malay Peninsula Standard Time,2021-02-06,12:47:16,+0800,4878838665,qpharmjj,Jack Jiang,,President Donald J. Trump: The Road to His Second Term #Trump2020  https://t.co/nckh54M3GN via @YouTube,en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://youtu.be/4q1AG2jbAL0'],[],0,0,0,['trump2020'],[],https://twitter.com/qpharmjj/status/1357913729845719046,False,,0,,,,,,,,[],,,,
1357912955568812032,1357912955568812032,2021-02-06 12:44:12 Malay Peninsula Standard Time,2021-02-06,12:44:12,+0800,64489319,philiversoninlv,Philip iverson,,I'm with #TRUMP2020 how many of you can retweet this and stand with ME  ?,en,[],[],[],0,0,0,['trump2020'],[],https://twitter.com/PHILIVERSONINLV/status/1357912955568812032,False,https://twitter.com/tweetybums/status/1357734215484231680,0,,,,,,,,[],,,,
1357910358476865540,1357910358476865540,2021-02-06 12:33:52 Malay Peninsula Standard Time,2021-02-06,12:33:52,+0800,872645408668831744,woke_legends,Woke_Legend,,Just went live on @Twitch Come Hang &amp; find out why I'm the best Political streamer on Twitch!  #twitch #livestream #smallstreamer #apex #apexLegends #Bernie2020 #Trump2020 #smallstreamercommunity    https://t.co/3sS1VPOSfZ,en,"[{'screen_name': 'twitch', 'name': 'twitch', 'id': '309366491'}]",['https://twitch.tv/woke_legend'],[],0,4,2,"['twitch', 'livestream', 'smallstreamer', 'apex', 'apexlegends', 'bernie2020', 'trump2020', 'smallstreamercommunity']",[],https://twitter.com/woke_legends/status/1357910358476865540,False,,0,,,,,,,,[],,,,
1357904867046662144,1357904867046662144,2021-02-06 12:12:03 Malay Peninsula Standard Time,2021-02-06,12:12:03,+0800,360422535,antiprogreworld,GRACIAS TRUMP POR APOYAR A VZLA! VOLVERÁS CARAJO!,,VERY SOON   HE WILL COME BACK JUSTICE IS COMING...  RT #MAGA #Trump2020  https://t.co/KhDe0xuGme,en,[],[],['https://pbs.twimg.com/media/Etg-syHXYAEc_q5.jpg'],7,9,9,"['maga', 'trump2020']",[],https://twitter.com/AntiProgreWorld/status/1357904867046662144,False,,1,https://pbs.twimg.com/media/Etg-syHXYAEc_q5.jpg,,,,,,,[],,,,
1357904241432662016,1357904241432662016,2021-02-06 12:09:34 Malay Peninsula Standard Time,2021-02-06,12:09:34,+0800,98794792,kerrya12,kerry ashbrook,,Everyone needs to watch Mike Lindell's Absolute Proof.  It is an eye opener.  #trump2020 #PresidentTrump @DonaldJTrumpJr   https://t.co/XBweSnGMK5,en,"[{'screen_name': 'donaldjtrumpjr', 'name': 'donald trump jr.', 'id': '39344374'}]",['https://michaeljlindell.com'],[],1,0,0,"['trump2020', 'presidenttrump']",[],https://twitter.com/kerrya12/status/1357904241432662016,False,,0,,,,,,,,[],,,,
1357903373790453760,1357903373790453760,2021-02-06 12:06:07 Malay Peninsula Standard Time,2021-02-06,12:06:07,+0800,318774557,earthdesires,Author UpRoar readers love our authors and books!,,Only going to get worse. #teamtrump #trump2020 #sleepyjoegottago #wethepeople #fyp #foryoupage  https://t.co/2btoF1NU5I,en,[],['https://zcu.io/oGiA'],[],0,0,0,"['teamtrump', 'trump2020', 'sleepyjoegottago', 'wethepeople', 'fyp', 'foryoupage']",[],https://twitter.com/EarthDesires/status/1357903373790453760,False,,0,,,,,,,,[],,,,
1357902900601761796,1357902900601761796,2021-02-06 12:04:14 Malay Peninsula Standard Time,2021-02-06,12:04:14,+0800,265110044,tainky131,tainky 🦋,,We Have Been Screaming This!!!   For the last 4 Years!! Screaming This!!   Now #TimeMagazine comes out with it after the elections?!?  #ElectionFraud #Trump2020  https://t.co/oCiPrQqStO,en,[],[],"['https://pbs.twimg.com/media/Etg9fYXXEAApYII.jpg', 'https://pbs.twimg.com/media/Etg9fYYWYAAqXaK.jpg', 'https://pbs.twimg.com/media/Etg9fYbXEAAxUGP.jpg', 'https://pbs.twimg.com/media/Etg9fYWXcAMPl1K.jpg']",0,1,1,"['timemagazine', 'electionfraud', 'trump2020']",[],https://twitter.com/tainky131/status/1357902900601761796,False,https://twitter.com/johncardillo/status/1357818053778636800,1,https://pbs.twimg.com/media/Etg9fYXXEAApYII.jpg,,,,,,,[],,,,
